XCoord;YCoord
245304,258;-903886,526
245166,275;-904030,426
245027,719;-904173,774
244888,592;-904316,568
244748,897;-904458,806
244608,636;-904600,486
244467,811;-904741,605
244326,424;-904882,162
244184,478;-905022,154
244041,974;-905161,578
243898,916;-905300,433
243755,305;-905438,716
243611,143;-905576,425
243466,434;-905713,559
243321,178;-905850,114
243175,379;-905986,088
243029,039;-906121,480
242882,160;-906256,288
242734,745;-906390,508
242586,796;-906524,140
242438,314;-906657,180
242289,304;-906789,627
242139,766;-906921,479
241989,703;-907052,733
241839,119;-907183,388
241688,014;-907313,441
241536,392;-907442,890
241384,255;-907571,734
241231,605;-907699,969
241078,445;-907827,595
240924,777;-907954,609
240770,603;-908081,010
240615,927;-908206,794
240460,751;-908331,960
240305,076;-908456,507
240148,906;-908580,431
239992,243;-908703,732
239835,089;-908826,407
239677,448;-908948,454
239519,320;-909069,872
239360,710;-909190,658
239201,620;-909310,810
239042,051;-909430,327
238882,007;-909549,206
238721,490;-909667,447
238560,503;-909785,046
238399,048;-909902,002
238237,128;-910018,313
238074,746;-910133,978
237911,903;-910248,994
237748,603;-910363,359
237584,848;-910477,072
237420,641;-910590,132
237255,984;-910702,535
237090,880;-910814,281
236925,332;-910925,368
236759,342;-911035,793
236592,913;-911145,556
236426,048;-911254,653
236258,748;-911363,085
236091,018;-911470,848
235922,859;-911577,942
235754,275;-911684,364
235585,267;-911790,112
235415,839;-911895,186
235245,993;-911999,584
235075,732;-912103,303
234905,059;-912206,342
232678,545;-913544,737
232507,053;-913647,358
232335,152;-913749,292
232162,845;-913850,539
231990,135;-913951,096
231817,025;-914050,962
231643,516;-914150,135
231469,613;-914248,614
231295,317;-914346,397
231120,632;-914443,482
230945,560;-914539,869
230770,104;-914635,555
230594,268;-914730,539
230418,053;-914824,819
230241,462;-914918,394
230064,499;-915011,263
229887,166;-915103,424
229709,467;-915194,875
229531,403;-915285,615
229352,978;-915375,643
229174,194;-915464,956
228995,055;-915553,555
228815,563;-915641,437
228635,721;-915728,600
228455,533;-915815,044
228275,000;-915900,767
228094,126;-915985,768
227912,914;-916070,045
227731,366;-916153,598
227549,486;-916236,424
227367,277;-916318,522
227184,740;-916399,891
227001,880;-916480,530
226818,699;-916560,438
226635,200;-916639,613
226451,386;-916718,053
226267,260;-916795,759
226082,825;-916872,727
225898,084;-916948,958
225713,039;-917024,450
225527,694;-917099,202
225342,052;-917173,212
225156,116;-917246,480
224969,888;-917319,004
224783,372;-917390,783
224596,570;-917461,816
224409,486;-917532,101
224222,123;-917601,639
224034,483;-917670,426
223846,569;-917738,464
223658,385;-917805,749
223469,934;-917872,282
223281,218;-917938,062
223092,241;-918003,086
222903,006;-918067,354
222713,515;-918130,866
222523,772;-918193,620
222333,779;-918255,615
222143,541;-918316,849
221953,058;-918377,324
221762,336;-918437,036
221571,377;-918495,985
221380,183;-918554,171
221188,759;-918611,592
220997,106;-918668,247
220805,229;-918724,136
220613,130;-918779,257
220420,812;-918833,611
220228,278;-918887,195
220035,532;-918940,009
219842,576;-918992,052
219649,413;-919043,324
219456,047;-919093,823
219262,481;-919143,549
219068,718;-919192,501
218874,760;-919240,678
218680,612;-919288,079
218486,275;-919334,704
218291,754;-919380,551
218097,051;-919425,621
217902,170;-919469,913
217707,113;-919513,425
217511,884;-919556,157
217316,485;-919598,108
217120,920;-919639,278
216925,193;-919679,666
216729,305;-919719,271
216533,261;-919758,093
216337,063;-919796,131
216140,715;-919833,385
215944,219;-919869,853
215747,579;-919905,536
215550,798;-919940,433
215353,879;-919974,542
215156,826;-920007,865
214959,640;-920040,399
214762,327;-920072,145
214564,888;-920103,103
214367,326;-920133,270
214169,646;-920162,648
213971,850;-920191,236
213773,942;-920219,032
213575,923;-920246,038
213377,799;-920272,251
213179,571;-920297,673
212981,243;-920322,302
212782,818;-920346,138
212584,300;-920369,181
212385,691;-920391,430
212186,995;-920412,885
211988,215;-920433,546
211789,353;-920453,412
211590,414;-920472,483
211391,400;-920490,759
211192,315;-920508,239
210993,161;-920524,924
210793,943;-920540,812
210594,662;-920555,903
210395,323;-920570,198
210195,928;-920583,697
209996,481;-920596,398
209796,984;-920608,302
209597,442;-920619,408
209397,857;-920629,717
209198,232;-920639,227
208998,571;-920647,940
208798,876;-920655,855
208599,152;-920662,971
208399,401;-920669,290
208199,626;-920674,809
207999,830;-920679,530
207800,017;-920683,453
207600,191;-920686,577
207400,353;-920688,902
207200,508;-920690,428
207000,658;-920691,155
206800,806;-920691,084
206600,957;-920690,214
206401,113;-920688,545
206201,277;-920686,077
201068,923;-920611,443
197802,167;-921918,128
180545,350;-929940,568
180485,652;-929968,273
178880,669;-930711,838
178838,797;-930731,213
167177,920;-936120,465
167077,051;-936290,803
166975,506;-936460,739
166873,288;-936630,271
166770,399;-936799,397
166666,840;-936968,114
166562,613;-937136,418
166457,719;-937304,308
166352,160;-937471,780
166245,938;-937638,833
166139,054;-937805,463
166031,510;-937971,668
165923,308;-938137,445
165814,450;-938302,791
165704,936;-938467,705
165594,769;-938632,183
165483,952;-938796,223
165372,484;-938959,822
165260,368;-939122,978
165147,607;-939285,688
165034,201;-939447,949
164920,152;-939609,760
164805,463;-939771,116
164690,134;-939932,017
164574,169;-940092,459
164457,568;-940252,441
164340,334;-940411,958
164222,468;-940571,009
164103,972;-940729,592
163984,848;-940887,703
163865,098;-941045,341
163744,724;-941202,503
163623,728;-941359,186
163502,111;-941515,388
163379,876;-941671,106
163257,024;-941826,339
163133,557;-941981,083
163009,478;-942135,336
162884,788;-942289,096
162759,490;-942442,361
162633,584;-942595,127
162507,074;-942747,393
162379,961;-942899,155
162252,247;-943050,413
162123,934;-943201,163
161995,025;-943351,403
161865,520;-943501,130
161735,423;-943650,343
161604,736;-943799,039
161473,459;-943947,215
161341,596;-944094,869
161209,149;-944242,000
161076,119;-944388,604
160942,508;-944534,679
160808,320;-944680,223
160673,555;-944825,234
160538,216;-944969,710
160402,306;-945113,647
160265,826;-945257,045
160128,778;-945399,900
159991,165;-945542,211
159852,988;-945683,974
159714,250;-945825,189
159574,954;-945965,852
159435,101;-946105,962
159294,693;-946245,516
159153,733;-946384,513
159012,222;-946522,949
158870,164;-946660,823
158727,561;-946798,132
158584,414;-946934,875
158440,725;-947071,049
158296,498;-947206,652
158151,734;-947341,682
158006,436;-947476,137
157860,606;-947610,015
157714,246;-947743,314
157567,359;-947876,031
157419,946;-948008,164
157272,011;-948139,712
157123,555;-948270,672
156974,581;-948401,042
156825,091;-948530,821
156675,088;-948660,006
156524,573;-948788,594
156373,550;-948916,585
156222,020;-949043,976
156069,987;-949170,765
155917,451;-949296,951
155764,417;-949422,530
155610,886;-949547,501
155456,860;-949671,863
155302,342;-949795,613
155147,335;-949918,749
154991,841;-950041,269
154835,862;-950163,172
154679,401;-950284,456
154522,461;-950405,118
154365,042;-950525,156
154207,150;-950644,570
146394,409;-956531,131
146237,181;-956649,112
146079,490;-956766,473
145921,339;-956883,214
145762,731;-956999,332
145603,667;-957114,826
145444,150;-957229,694
145284,183;-957343,933
145123,768;-957457,543
144962,907;-957570,521
144801,604;-957682,866
144639,860;-957794,576
126361,781;-970365,513
120613,319;-975805,174
120583,880;-975833,008
119609,564;-976753,490
119464,707;-976889,799
119319,309;-977025,530
119173,373;-977160,682
119026,899;-977295,252
118879,892;-977429,238
118732,353;-977562,639
118584,284;-977695,452
118435,688;-977827,674
118286,567;-977959,305
118136,924;-978090,341
117986,761;-978220,780
117836,080;-978350,622
117684,883;-978479,863
117533,174;-978608,501
117380,954;-978736,535
117228,226;-978863,962
117074,993;-978990,781
116921,256;-979116,989
116767,018;-979242,585
116612,282;-979367,566
116457,049;-979491,930
116301,324;-979615,676
116145,107;-979738,802
115988,402;-979861,305
115831,210;-979983,184
111649,233;-983212,391
103434,725;-991183,034
102698,710;-991882,827
102329,651;-992223,209
94056,641;-999776,883
93909,351;-999910,845
93761,528;-1000044,220
93613,175;-1000177,004
93464,294;-1000309,196
93314,888;-1000440,794
93164,959;-1000571,796
93014,509;-1000702,199
92863,540;-1000832,002
92712,056;-1000961,203
92560,058;-1001089,799
92407,549;-1001217,788
92254,532;-1001345,169
92101,008;-1001471,940
91946,980;-1001598,097
91792,451;-1001723,640
91637,423;-1001848,567
91481,899;-1001972,875
91325,881;-1002096,562
91169,371;-1002219,627
91012,372;-1002342,067
90854,886;-1002463,881
90696,917;-1002585,066
90538,466;-1002705,621
90379,536;-1002825,544
90220,129;-1002944,833
90060,249;-1003063,486
89899,897;-1003181,501
89739,076;-1003298,876
89577,789;-1003415,610
89416,038;-1003531,700
89253,826;-1003647,145
89091,155;-1003761,943
88928,028;-1003876,092
88764,448;-1003989,589
88600,417;-1004102,435
88435,938;-1004214,626
88271,013;-1004326,161
88105,645;-1004437,038
87939,836;-1004547,255
87773,590;-1004656,811
87606,909;-1004765,703
87439,795;-1004873,931
87272,251;-1004981,492
87104,280;-1005088,385
86935,885;-1005194,608
86767,068;-1005300,159
86597,832;-1005405,037
86428,179;-1005509,240
86258,112;-1005612,766
86087,635;-1005715,613
85916,748;-1005817,781
85745,457;-1005919,267
85573,762;-1006020,070
85401,667;-1006120,188
85229,175;-1006219,620
85056,288;-1006318,363
84883,009;-1006416,418
84709,340;-1006513,781
84535,285;-1006610,451
84360,847;-1006706,427
84186,027;-1006801,708
84010,829;-1006896,291
83835,256;-1006990,176
83659,310;-1007083,360
83482,995;-1007175,843
83306,312;-1007267,623
83129,265;-1007358,698
82951,857;-1007449,067
82774,090;-1007538,728
82595,967;-1007627,681
82417,491;-1007715,923
82238,665;-1007803,454
82059,492;-1007890,271
81879,975;-1007976,374
81700,115;-1008061,761
81519,918;-1008146,431
81339,384;-1008230,382
81158,517;-1008313,614
80977,320;-1008396,124
80795,796;-1008477,912
80613,947;-1008558,976
80431,777;-1008639,315
80249,288;-1008718,927
80066,484;-1008797,812
79883,367;-1008875,968
79699,939;-1008953,393
79516,205;-1009030,088
79332,167;-1009106,050
79147,828;-1009181,278
78963,190;-1009255,771
78778,257;-1009329,528
78593,032;-1009402,547
78407,517;-1009474,829
78221,716;-1009546,370
78035,631;-1009617,171
77849,266;-1009687,230
77662,623;-1009756,545
77475,705;-1009825,117
77288,516;-1009892,944
77101,058;-1009960,024
76913,334;-1010026,357
76725,347;-1010091,941
76537,101;-1010156,776
76348,598;-1010220,861
76159,841;-1010284,194
75970,833;-1010346,775
75781,577;-1010408,602
75592,077;-1010469,675
75402,335;-1010529,992
75212,354;-1010589,553
75022,137;-1010648,357
74831,688;-1010706,402
74641,008;-1010763,688
74450,102;-1010820,214
74258,973;-1010875,979
74067,623;-1010930,983
73876,055;-1010985,223
73684,272;-1011038,700
73492,278;-1011091,412
73300,076;-1011143,359
73107,668;-1011194,540
72915,058;-1011244,955
72722,248;-1011294,601
72529,242;-1011343,479
72336,044;-1011391,587
72142,654;-1011438,926
65461,758;-1015325,107
56637,290;-1020516,019
44453,528;-1027968,641
44287,351;-1028069,845
44120,781;-1028170,402
43953,821;-1028270,310
43786,474;-1028369,568
43618,741;-1028468,173
43450,627;-1028566,125
43282,132;-1028663,422
43113,260;-1028760,063
42944,013;-1028856,046
42774,394;-1028951,370
42604,405;-1029046,032
42434,049;-1029140,033
42263,329;-1029233,370
42092,246;-1029326,042
41920,805;-1029418,047
41749,007;-1029509,385
41576,854;-1029600,053
41404,350;-1029690,051
41231,497;-1029779,377
41058,298;-1029868,029
40884,755;-1029956,007
40710,871;-1030043,309
40536,649;-1030129,933
40362,091;-1030215,879
40187,200;-1030301,145
40011,978;-1030385,730
39836,429;-1030469,632
39660,554;-1030552,851
39484,357;-1030635,384
39307,840;-1030717,232
21578,709;-1038895,984
5863,593;-1046742,788
-2518,070;-1052227,317
-3248,676;-1053222,340
-3366,890;-1053382,667
-3485,742;-1053542,521
-3605,229;-1053701,901
-3725,351;-1053860,803
-3846,104;-1054019,225
-3967,488;-1054177,165
-4089,500;-1054334,621
-4212,138;-1054491,589
-4335,401;-1054648,067
-4459,286;-1054804,052
-4583,792;-1054959,543
-4708,916;-1055114,537
-4834,656;-1055269,031
-4961,011;-1055423,023
-5087,979;-1055576,510
-5215,557;-1055729,491
-5343,743;-1055881,961
-5472,536;-1056033,920
-5601,933;-1056185,365
-5731,933;-1056336,293
-5862,533;-1056486,701
-5993,731;-1056636,589
-6125,525;-1056785,952
-6257,913;-1056934,789
-6390,893;-1057083,098
-6524,462;-1057230,875
-6658,620;-1057378,119
-6793,363;-1057524,828
-6928,689;-1057670,999
-7064,597;-1057816,629
-7201,084;-1057961,717
-7338,147;-1058106,260
-7475,786;-1058250,255
-7613,997;-1058393,702
-7752,778;-1058536,596
-7892,128;-1058678,936
-8032,043;-1058820,720
-8172,522;-1058961,946
-8313,563;-1059102,611
-8455,163;-1059242,713
-8597,320;-1059382,249
-8740,032;-1059521,218
-8883,297;-1059659,618
-9027,111;-1059797,445
-9171,474;-1059934,699
-9316,382;-1060071,376
-9461,834;-1060207,475
-9607,826;-1060342,994
-9754,358;-1060477,929
-9901,426;-1060612,280
-10049,027;-1060746,044
-10197,161;-1060879,219
-10345,824;-1061011,802
-10495,014;-1061143,793
-10644,729;-1061275,188
-10794,966;-1061405,985
-10945,722;-1061536,183
-11096,997;-1061665,779
-11248,786;-1061794,771
-11401,088;-1061923,158
-11553,901;-1062050,937
-11707,221;-1062178,106
-11861,046;-1062304,664
-12015,375;-1062430,607
-12170,204;-1062555,935
-12325,531;-1062680,645
-12481,354;-1062804,735
-12637,670;-1062928,203
-12794,477;-1063051,048
-12951,772;-1063173,267
-13109,552;-1063294,858
-13267,816;-1063415,819
-13426,560;-1063536,150
-13585,782;-1063655,847
-13745,480;-1063774,908
-13905,651;-1063893,333
-14066,293;-1064011,118
-14227,402;-1064128,262
-14388,977;-1064244,764
-14551,015;-1064360,621
